Loaded plugins: fastestmirror
Determining fastest mirrors
Installed Packages
ghc-rfc5051-devel.x86_64            0.1.0.3-1.el7          epel7                
ghc-rpm-macros.x86_64               1.0.7.5-1.el7          epel7                
ghc-rpm-macros-extra.x86_64         1.0.7.5-1.el7          epel7                
ghc-safe.x86_64                     0.3.3-7.el7            epel7                
ghc-safe-devel.x86_64               0.3.3-7.el7            epel7                
ghc-scientific.x86_64               0.2.0.2-1.el7          epel7                
ghc-scientific-devel.x86_64         0.2.0.2-1.el7          epel7                
ghc-semigroups.x86_64               0.8.5-2.el7            epel7                
ghc-semigroups-devel.x86_64         0.8.5-2.el7            epel7                
ghc-setenv.x86_64                   0.1.0-2.el7            epel7                
ghc-setenv-devel.x86_64             0.1.0-2.el7            epel7                
ghc-shake.x86_64                    0.11.4-3.el7           epel7                
ghc-shake-devel.x86_64              0.11.4-3.el7           epel7                
ghc-shakespeare.x86_64              1.0.5.1-1.el7          epel7                
ghc-shakespeare-devel.x86_64        1.0.5.1-1.el7          epel7                
ghc-shakespeare-js.x86_64           1.1.4.1-2.el7          epel7                
ghc-shakespeare-js-devel.x86_64     1.1.4.1-2.el7          epel7                
ghc-shelly.x86_64                   1.5.0.1-1.el7          epel7                
ghc-shelly-devel.x86_64             1.5.0.1-1.el7          epel7                
ghc-simple-sendfile.x86_64          0.2.11-2.el7           epel7                
ghc-simple-sendfile-devel.x86_64    0.2.11-2.el7           epel7                
ghc-split.x86_64                    0.2.2-1.el7            epel7                
ghc-split-devel.x86_64              0.2.2-1.el7            epel7                
ghc-stm.x86_64                      2.4.2-25.el7           epel7                
ghc-stm-chans.x86_64                3.0.0.2-1.el7          epel7                
ghc-stm-chans-devel.x86_64          3.0.0.2-1.el7          epel7                
ghc-stm-devel.x86_64                2.4.2-25.el7           epel7                
ghc-syb.x86_64                      0.4.0-29.el7           epel7                
ghc-syb-devel.x86_64                0.4.0-29.el7           epel7                
ghc-system-fileio.x86_64            0.3.11-1.el7           epel7                
ghc-system-fileio-devel.x86_64      0.3.11-1.el7           epel7                
ghc-system-filepath.x86_64          0.4.7-1.el7            epel7                
ghc-system-filepath-devel.x86_64    0.4.7-1.el7            epel7                
ghc-tagged.x86_64                   0.6-1.el7              epel7                
ghc-tagged-devel.x86_64             0.6-1.el7              epel7                
ghc-tagsoup.x86_64                  0.12.8-3.el7           epel7                
ghc-tagsoup-devel.x86_64            0.12.8-3.el7           epel7                
ghc-tar.x86_64                      0.4.0.1-3.el7          epel7                
ghc-tar-devel.x86_64                0.4.0.1-3.el7          epel7                
ghc-template-haskell.x86_64         2.8.0.0-18.3.el7       epel7                
ghc-template-haskell-devel.x86_64   2.8.0.0-18.3.el7       epel7                
ghc-temporary.x86_64                1.1.2.4-3.el7          epel7                
ghc-temporary-devel.x86_64          1.1.2.4-3.el7          epel7                
ghc-terminfo.x86_64                 0.3.2.5-3.el7          epel7                
ghc-terminfo-devel.x86_64           0.3.2.5-3.el7          epel7                
ghc-texmath.x86_64                  0.6.6-1.el7            epel7                
ghc-texmath-devel.x86_64            0.6.6-1.el7            epel7                
ghc-text.x86_64                     0.11.3.1-1.el7         epel7                
ghc-text-devel.x86_64               0.11.3.1-1.el7         epel7                
ghc-time.x86_64                     1.4.0.1-18.3.el7       epel7                
ghc-time-devel.x86_64               1.4.0.1-18.3.el7       epel7                
ghc-transformers.x86_64             0.3.0.0-33.el7         epel7                
ghc-transformers-base.x86_64        0.4.1-8.el7            epel7                
ghc-transformers-base-devel.x86_64  0.4.1-8.el7            epel7                
ghc-transformers-compat.x86_64      0.3.3.4-2.el7          epel7                
ghc-transformers-compat-devel.x86_64
                                    0.3.3.4-2.el7          epel7                
ghc-transformers-devel.x86_64       0.3.0.0-33.el7         epel7                
ghc-uniplate.x86_64                 1.6.10-4.el7           epel7                
ghc-uniplate-devel.x86_64           1.6.10-4.el7           epel7                
ghc-unix.x86_64                     2.6.0.1-18.3.el7       epel7                
ghc-unix-compat.x86_64              0.4.1.1-1.el7          epel7                
ghc-unix-compat-devel.x86_64        0.4.1.1-1.el7          epel7                
ghc-unix-devel.x86_64               2.6.0.1-18.3.el7       epel7                
ghc-unordered-containers.x86_64     0.2.3.0-2.el7          epel7                
ghc-unordered-containers-devel.x86_64
                                    0.2.3.0-2.el7          epel7                
ghc-utf8-string.x86_64              0.3.7-7.el7            epel7                
ghc-utf8-string-devel.x86_64        0.3.7-7.el7            epel7                
ghc-uuid.x86_64                     1.2.13-1.el7           epel7                
ghc-uuid-devel.x86_64               1.2.13-1.el7           epel7                
ghc-vault.x86_64                    0.2.0.4-2.el7          epel7                
ghc-vault-devel.x86_64              0.2.0.4-2.el7          epel7                
ghc-vector.x86_64                   0.10.0.1-6.el7         epel7                
ghc-vector-binary-instances.x86_64  0.2.1.0-2.el7          epel7                
ghc-vector-binary-instances-devel.x86_64
                                    0.2.1.0-2.el7          epel7                
ghc-vector-devel.x86_64             0.10.0.1-6.el7         epel7                
ghc-void.x86_64                     0.5.11-2.el7           epel7                
ghc-void-devel.x86_64               0.5.11-2.el7           epel7                
ghc-wai.x86_64                      1.4.0.1-1.el7          epel7                
ghc-wai-devel.x86_64                1.4.0.1-1.el7          epel7                
ghc-word8.x86_64                    0.0.4-1.el7            epel7                
ghc-word8-devel.x86_64              0.0.4-1.el7            epel7                
ghc-xdg-basedir.x86_64              0.2.2-4.el7            epel7                
ghc-xdg-basedir-devel.x86_64        0.2.2-4.el7            epel7                
ghc-xhtml.x86_64                    3000.2.1-39.el7        epel7                
ghc-xhtml-devel.x86_64              3000.2.1-39.el7        epel7                
ghc-xml.x86_64                      1.3.13-1.el7           epel7                
ghc-xml-devel.x86_64                1.3.13-1.el7           epel7                
ghc-xml-types.x86_64                0.3.3-3.el7            epel7                
ghc-xml-types-devel.x86_64          0.3.3-3.el7            epel7                
ghc-xmonad.x86_64                   0.11-11.el7            epel7                
ghc-xmonad-contrib.x86_64           0.11.2-3.el7           epel7                
ghc-xmonad-contrib-devel.x86_64     0.11.2-3.el7           epel7                
ghc-xmonad-devel.x86_64             0.11-11.el7            epel7                
ghc-yaml.x86_64                     0.8.5.3-1.el7          epel7                
ghc-yaml-devel.x86_64               0.8.5.3-1.el7          epel7                
ghc-zip-archive.x86_64              0.1.3.4-2.el7          epel7                
ghc-zip-archive-devel.x86_64        0.1.3.4-2.el7          epel7                
ghc-zlib.x86_64                     0.5.4.1-26.el7         epel7                
ghc-zlib-devel.x86_64               0.5.4.1-26.el7         epel7                
ghostscript.i686                    9.07-18.el7            centos7-x86_64-base  
ghostscript-chinese.noarch          0.4.0-4.el7            centos7-x86_64-base  
ghostscript-chinese-zh_CN.noarch    0.4.0-4.el7            centos7-x86_64-base  
ghostscript-chinese-zh_TW.noarch    0.4.0-4.el7            centos7-x86_64-base  
ghostscript-devel.i686              9.07-18.el7            centos7-x86_64-base  
ghostscript-devel.x86_64            9.07-18.el7            centos7-x86_64-base  
ghostscript-doc.noarch              9.07-18.el7            centos7-x86_64-base  
ghostscript-gtk.x86_64              9.07-18.el7            centos7-x86_64-base  
giflib.i686                         4.1.6-9.el7            centos7-x86_64-base  
giflib-devel.i686                   4.1.6-9.el7            centos7-x86_64-base  
giflib-devel.x86_64                 4.1.6-9.el7            centos7-x86_64-base  
giflib-utils.x86_64                 4.1.6-9.el7            centos7-x86_64-base  
gifsicle.x86_64                     1.87-1.el7             epel7                
gifview.x86_64                      1.87-1.el7             epel7                
gilmsg.noarch                       0.1.2-1.el7            epel7                
gimp.x86_64                         2:2.8.10-3.el7         centos7-x86_64-base  
gimp-data-extras.noarch             2.0.2-9.el7            centos7-x86_64-base  
gimp-dds-plugin.x86_64              3.0.1-1.el7            epel7                
gimp-devel.i686                     2:2.8.10-3.el7         centos7-x86_64-base  
gimp-devel.x86_64                   2:2.8.10-3.el7         centos7-x86_64-base  
gimp-devel-tools.x86_64             2:2.8.10-3.el7         centos7-x86_64-base  
gimp-gap.x86_64                     2.7.0-8.GITe75bd46.el7 epel7                
gimp-help.noarch                    2.8.1-1.el7            centos7-x86_64-base  
gimp-help-ca.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-da.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-de.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-el.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-en_GB.noarch              2.8.1-1.el7            centos7-x86_64-base  
gimp-help-es.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-fr.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-it.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-ja.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-ko.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-nl.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-nn.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-pt_BR.noarch              2.8.1-1.el7            centos7-x86_64-base  
gimp-help-ru.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-sl.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-sv.noarch                 2.8.1-1.el7            centos7-x86_64-base  
gimp-help-zh_CN.noarch              2.8.1-1.el7            centos7-x86_64-base  
gimp-layer-via-copy-cut.noarch      1.6-2.el7              epel7                
gimp-libs.i686                      2:2.8.10-3.el7         centos7-x86_64-base  
gimp-libs.x86_64                    2:2.8.10-3.el7         centos7-x86_64-base  
gimp-save-for-web.x86_64            0.29.3-1.el7           epel7                
ginac.x86_64                        1.6.7-1.el7            epel7                
ginac-devel.x86_64                  1.6.7-1.el7            epel7                
ginac-utils.x86_64                  1.6.7-1.el7            epel7                
ginfo.noarch                        1.0.3-3.el7            epel7                
gio-sharp.x86_64                    0.3-10.el7             epel7                
gio-sharp-devel.x86_64              0.3-10.el7             epel7                
girara.x86_64                       0.2.0-1.el7            epel7                
girara-devel.x86_64                 0.2.0-1.el7            epel7                
git-all.noarch                      1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-annex.x86_64                    5.20140221-1.1.el7     epel7                
git-bzr.noarch                      1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-cal.noarch                      0.9.1-3.el7            epel7                
git-cola.noarch                     2.7-1.el7              epel7                
git-cvs.noarch                      1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-daemon.x86_64                   1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-email.noarch                    1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-gui.noarch                      1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-hg.noarch                       1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-merge-changelog.x86_64          0-14.20150325git.el7   epel7                
git-p4.noarch                       1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-review.noarch                   1.24-5.el7             epel7                
git-svn.x86_64                      1.8.3.1-6.el7_2.1      centos7-x86_64-update
git-tools.noarch                    0-0.2.20160313gitd6d55b3.el7
                                                           epel7                
git-xcleaner.noarch                 1.5-1.el7              epel7                
git2cl.noarch                       2.0-0.8.git8373c9f.el7 epel7                
gitflow.noarch                      0.4.2.20120723git53e9c76-4.el7
                                                           epel7                
gitg.x86_64                         3.14.1-1.el7           epel7                
gitg-devel.x86_64                   3.14.1-1.el7           epel7                
gitg-libs.x86_64                    3.14.1-1.el7           epel7                
github2fedmsg.noarch                0.3.6-1.el7            epel7                
gitk.noarch                         1.8.3.1-6.el7_2.1      centos7-x86_64-update
gitolite3.noarch                    1:3.6.5-2.el7          epel7                
gitstats.noarch                     0-0.6.20130723gita923085.el7
                                                           epel7                
gitweb.noarch                       1.8.3.1-6.el7_2.1      centos7-x86_64-update
gjs.i686                            1.42.0-1.el7           centos7-x86_64-base  
gjs.x86_64                          1.42.0-1.el7           centos7-x86_64-base  
gjs-devel.i686                      1.42.0-1.el7           centos7-x86_64-base  
gjs-devel.x86_64                    1.42.0-1.el7           centos7-x86_64-base  
gkermit.x86_64                      1.00-16.el7            epel7                
gkeyfile-sharp.x86_64               0.1-15.el7             epel7                
gkeyfile-sharp-devel.x86_64         0.1-15.el7             epel7                
gkrellm.x86_64                      2.3.5-20.el7           epel7                
gkrellm-daemon.x86_64               2.3.5-20.el7           epel7                
gkrellm-devel.x86_64                2.3.5-20.el7           epel7                
gkrellm-top.x86_64                  2.2.13-5.el7           epel7                
gksu-polkit.x86_64                  0.0.3-10.gitf8ce834c.el7
                                                           epel7                
gksu-polkit-libs.x86_64             0.0.3-10.gitf8ce834c.el7
                                                           epel7                
gksu-polkit-libs-devel.x86_64       0.0.3-10.gitf8ce834c.el7
                                                           epel7                
gl-manpages.noarch                  1.1-7.20130122.el7     centos7-x86_64-base  
gl2ps-devel.x86_64                  1.3.8-2.el7            epel7                
glade.x86_64                        3.15.0-5.el7           centos7-x86_64-base  
glade-devel.i686                    3.15.0-5.el7           centos7-x86_64-base  
glade-devel.x86_64                  3.15.0-5.el7           centos7-x86_64-base  
glade-libs.i686                     3.15.0-5.el7           centos7-x86_64-base  
glade-libs.x86_64                   3.15.0-5.el7           centos7-x86_64-base  
glade3.x86_64                       2:3.8.3-5.el7          centos7-x86_64-base  
glade3-libgladeui.i686              2:3.8.3-5.el7          centos7-x86_64-base  
glade3-libgladeui.x86_64            2:3.8.3-5.el7          centos7-x86_64-base  
glade3-libgladeui-devel.i686        2:3.8.3-5.el7          centos7-x86_64-base  
glade3-libgladeui-devel.x86_64      2:3.8.3-5.el7          centos7-x86_64-base  
glances.noarch                      1.7.7-1.el7            epel7                
glassfish-dtd-parser.noarch         1.2-0.8.20120120svn.el7
                                                           centos7-x86_64-base  
glassfish-dtd-parser-javadoc.noarch 1.2-0.8.20120120svn.el7
                                                           centos7-x86_64-base  
glassfish-el.noarch                 2.2.5-6.el7            centos7-x86_64-base  
glassfish-el-api.noarch             2.2.4-5.el7            centos7-x86_64-base  
glassfish-el-api-javadoc.noarch     2.2.4-5.el7            centos7-x86_64-base  
glassfish-el-javadoc.noarch         2.2.5-6.el7            centos7-x86_64-base  
glassfish-fastinfoset.noarch        1.2.12-9.el7           centos7-x86_64-base  
glassfish-fastinfoset-javadoc.noarch
                                    1.2.12-9.el7           centos7-x86_64-base  
glassfish-jaxb.noarch               2.2.5-6.el7            centos7-x86_64-base  
glassfish-jaxb-api.noarch           2.2.7-4.el7            centos7-x86_64-base  
glassfish-jaxb-api-javadoc.noarch   2.2.7-4.el7            centos7-x86_64-base  
glassfish-jaxb-javadoc.noarch       2.2.5-6.el7            centos7-x86_64-base  
glassfish-jsp.noarch                2.2.6-11.el7           centos7-x86_64-base  
glassfish-jsp-api.noarch            2.2.1-9.el7            centos7-x86_64-base  
glassfish-jsp-api-javadoc.noarch    2.2.1-9.el7            centos7-x86_64-base  
glassfish-jsp-javadoc.noarch        2.2.6-11.el7           centos7-x86_64-base  
glew.x86_64                         1.10.0-5.el7           centos7-x86_64-base  
glew-devel.i686                     1.10.0-5.el7           centos7-x86_64-base  
glew-devel.x86_64                   1.10.0-5.el7           centos7-x86_64-base  
glib.x86_64                         1:1.2.10-41.el7        epel7                
glib-devel.x86_64                   1:1.2.10-41.el7        epel7                
glib-networking.i686                2.42.0-1.el7           centos7-x86_64-base  
glib-networking.x86_64              2.42.0-1.el7           centos7-x86_64-base  
glib2.i686                          2.42.2-5.el7           centos7-x86_64-base  
glib2-devel.i686                    2.42.2-5.el7           centos7-x86_64-base  
glib2-devel.x86_64                  2.42.2-5.el7           centos7-x86_64-base  
glib2-doc.noarch                    2.42.2-5.el7           centos7-x86_64-base  
glib2-fam.x86_64                    2.42.2-5.el7           centos7-x86_64-base  
glibc.i686                          2.17-106.el7_2.8       centos7-x86_64-update
glibc-devel.i686                    2.17-106.el7_2.8       centos7-x86_64-update
glibc-static.i686                   2.17-106.el7_2.8       centos7-x86_64-update
glibc-static.x86_64                 2.17-106.el7_2.8       centos7-x86_64-update
glibc-utils.x86_64                  2.17-106.el7_2.8       centos7-x86_64-update
glibmm24.i686                       2.42.0-1.el7           centos7-x86_64-base  
glibmm24.x86_64                     2.42.0-1.el7           centos7-x86_64-base  
glibmm24-devel.i686                 2.42.0-1.el7           centos7-x86_64-base  
glibmm24-devel.x86_64               2.42.0-1.el7           centos7-x86_64-base  
glibmm24-doc.noarch                 2.42.0-1.el7           centos7-x86_64-base  
glite-jobid-api-c.x86_64            2.2.13-3.el7           epel7                
glite-jobid-api-c-devel.x86_64      2.2.13-3.el7           epel7                
glite-jobid-api-cpp-devel.noarch    1.3.10-2.el7           epel7                
glite-jobid-api-java.noarch         1.3.9-2.el7            epel7                
glite-jobid-api-java-javadoc.noarch 1.3.9-2.el7            epel7                
glite-lb-client.x86_64              6.0.10-5.el7           epel7                
glite-lb-client-devel.x86_64        6.0.10-5.el7           epel7                
glite-lb-client-java.x86_64         2.0.7-3.el7            epel7                
glite-lb-client-java-javadoc.noarch 2.0.7-3.el7            epel7                
glite-lb-client-progs.x86_64        6.0.10-5.el7           epel7                
glite-lb-common.x86_64              9.1.1-4.el7            epel7                
glite-lb-common-devel.x86_64        9.1.1-4.el7            epel7                
glite-lb-logger.x86_64              2.4.23-3.el7           epel7                
glite-lb-logger-devel.x86_64        2.4.23-3.el7           epel7                
glite-lb-logger-msg.x86_64          1.2.13-5.el7           epel7                
glite-lb-server.x86_64              3.0.18-9.el7           epel7                
glite-lb-state-machine.x86_64       2.0.9-3.el7            epel7                
glite-lb-state-machine-devel.x86_64 2.0.9-3.el7            epel7                
glite-lb-state-machine-plugins.x86_64
                                    2.0.9-3.el7            epel7                
glite-lb-types.noarch               2.0.10-3.el7           epel7                
glite-lb-utils.x86_64               2.3.11-3.el7           epel7                
glite-lb-ws-interface.noarch        4.0.9-1.el7            epel7                
glite-lbjp-common-db.x86_64         3.2.11-3.el7           epel7                
glite-lbjp-common-db-devel.x86_64   3.2.11-3.el7           epel7                
glite-lbjp-common-gsoap-plugin.x86_64
                                    3.2.12-7.el7           epel7                
glite-lbjp-common-gsoap-plugin-devel.x86_64
                                    3.2.12-7.el7           epel7                
glite-lbjp-common-gss.x86_64        3.2.16-3.el7           epel7                
glite-lbjp-common-gss-devel.x86_64  3.2.16-3.el7           epel7                
glite-lbjp-common-jp-interface.x86_64
                                    2.3.11-3.el7           epel7                
glite-lbjp-common-jp-interface-devel.x86_64
                                    2.3.11-3.el7           epel7                
glite-lbjp-common-log.x86_64        1.3.11-3.el7           epel7                
glite-lbjp-common-log-devel.x86_64  1.3.11-3.el7           epel7                
glite-lbjp-common-maildir.x86_64    2.3.11-3.el7           epel7                
glite-lbjp-common-maildir-devel.x86_64
                                    2.3.11-3.el7           epel7                
glite-lbjp-common-server-bones.x86_64
                                    2.3.11-3.el7           epel7                
glite-lbjp-common-server-bones-devel.x86_64
                                    2.3.11-3.el7           epel7                
glite-lbjp-common-trio.x86_64       2.3.13-3.el7           epel7                
glite-lbjp-common-trio-devel.x86_64 2.3.13-3.el7           epel7                
glite-px-proxyrenewal.x86_64        1.3.36-2.el7           epel7                
glite-px-proxyrenewal-devel.x86_64  1.3.36-2.el7           epel7                
glite-px-proxyrenewal-libs.x86_64   1.3.36-2.el7           epel7                
glm-devel.noarch                    0.9.6.3-1.el7          centos7-x86_64-base  
glm-doc.noarch                      0.9.6.3-1.el7          centos7-x86_64-base  
globus-authz.x86_64                 3.12-1.el7             epel7                
globus-authz-callout-error.x86_64   3.5-2.el7              epel7                
globus-authz-callout-error-devel.x86_64
                                    3.5-2.el7              epel7                
globus-authz-callout-error-doc.noarch
                                    3.5-2.el7              epel7                
globus-authz-devel.x86_64           3.12-1.el7             epel7                
globus-authz-doc.noarch             3.12-1.el7             epel7                
globus-callout.x86_64               3.14-1.el7             epel7                
globus-callout-devel.x86_64         3.14-1.el7             epel7                
globus-callout-doc.noarch           3.14-1.el7             epel7                
globus-common.x86_64                16.4-1.el7             epel7                
globus-common-devel.x86_64          16.4-1.el7             epel7                
globus-common-doc.noarch            16.4-1.el7             epel7                
globus-common-progs.x86_64          16.4-1.el7             epel7                
globus-ftp-client.x86_64            8.29-1.el7             epel7                
globus-ftp-client-devel.x86_64      8.29-1.el7             epel7                
globus-ftp-client-doc.noarch        8.29-1.el7             epel7                
globus-ftp-control.x86_64           7.2-1.el7              epel7                
globus-ftp-control-devel.x86_64     7.2-1.el7              epel7                
globus-ftp-control-doc.noarch       7.2-1.el7              epel7                
globus-gass-cache.x86_64            9.8-1.el7              epel7                
globus-gass-cache-devel.x86_64      9.8-1.el7              epel7                
globus-gass-cache-doc.noarch        9.8-1.el7              epel7                
globus-gass-cache-program.x86_64    6.5-2.el7              epel7                
globus-gass-copy.x86_64             9.19-1.el7             epel7                
globus-gass-copy-devel.x86_64       9.19-1.el7             epel7                
globus-gass-copy-doc.noarch         9.19-1.el7             epel7                
globus-gass-copy-progs.x86_64       9.19-1.el7             epel7                
globus-gass-server-ez.x86_64        5.7-2.el7              epel7                
globus-gass-server-ez-devel.x86_64  5.7-2.el7              epel7                
globus-gass-server-ez-progs.x86_64  5.7-2.el7              epel7                
globus-gass-transfer.x86_64         8.9-1.el7              epel7                
globus-gass-transfer-devel.x86_64   8.9-1.el7              epel7                
globus-gass-transfer-doc.noarch     8.9-1.el7              epel7                
globus-gatekeeper.x86_64            10.10-1.el7            epel7                
globus-gfork.x86_64                 4.8-1.el7              epel7                
globus-gfork-devel.x86_64           4.8-1.el7              epel7                
globus-gfork-progs.x86_64           4.8-1.el7              epel7                
globus-gram-audit.noarch            4.4-2.el7              epel7                
globus-gram-client.x86_64           13.13-1.el7            epel7                
globus-gram-client-devel.x86_64     13.13-1.el7            epel7                
globus-gram-client-doc.noarch       13.13-1.el7            epel7                
globus-gram-client-tools.x86_64     11.8-1.el7             epel7                
globus-gram-job-manager.x86_64      14.27-3.el7            epel7                
globus-gram-job-manager-callout-error.x86_64
                                    3.5-2.el7              epel7                
globus-gram-job-manager-callout-error-devel.x86_64
                                    3.5-2.el7              epel7                
globus-gram-job-manager-callout-error-doc.noarch
                                    3.5-2.el7              epel7                
globus-gram-job-manager-condor.noarch
                                    2.5-2.el7              epel7                
globus-gram-job-manager-fork.x86_64 2.4-2.el7              epel7                
globus-gram-job-manager-fork-setup-poll.noarch
                                    2.4-2.el7              epel7                
globus-gram-job-manager-fork-setup-seg.x86_64
                                    2.4-2.el7              epel7                
globus-gram-job-manager-lsf.x86_64  2.6-2.el7              epel7                
globus-gram-job-manager-lsf-setup-poll.noarch
                                    2.6-2.el7              epel7                
globus-gram-job-manager-lsf-setup-seg.x86_64
                                    2.6-2.el7              epel7                
globus-gram-job-manager-pbs.x86_64  2.5-1.el7              epel7                
globus-gram-job-manager-pbs-setup-poll.noarch
                                    2.5-1.el7              epel7                
globus-gram-job-manager-pbs-setup-seg.x86_64
                                    2.5-1.el7              epel7                
globus-gram-job-manager-scripts.noarch
                                    6.7-2.el7              epel7                
globus-gram-job-manager-scripts-doc.noarch
                                    6.7-2.el7              epel7                
globus-gram-job-manager-sge.x86_64  2.5-1.el7              epel7                
globus-gram-job-manager-sge-setup-poll.noarch
                                    2.5-1.el7              epel7                
globus-gram-job-manager-sge-setup-seg.x86_64
                                    2.5-1.el7              epel7                
globus-gram-job-manager-slurm.noarch
                                    2.7-1.el7              epel7                
globus-gram-protocol.x86_64         12.12-3.el7            epel7                
globus-gram-protocol-devel.x86_64   12.12-3.el7            epel7                
globus-gram-protocol-doc.noarch     12.12-3.el7            epel7                
globus-gridftp-server.x86_64        11.1-1.el7             epel7                
globus-gridftp-server-control.x86_64
                                    4.1-1.el7              epel7                
globus-gridftp-server-control-devel.x86_64
                                    4.1-1.el7              epel7                
globus-gridftp-server-devel.x86_64  11.1-1.el7             epel7                
globus-gridftp-server-progs.x86_64  11.1-1.el7             epel7                
globus-gridmap-callout-error.x86_64 2.4-2.el7              epel7                
globus-gridmap-callout-error-devel.x86_64
                                    2.4-2.el7              epel7                
globus-gridmap-callout-error-doc.noarch
                                    2.4-2.el7              epel7                
globus-gridmap-eppn-callout.x86_64  1.11-1.el7             epel7                
globus-gridmap-verify-myproxy-callout.x86_64
                                    2.7-2.el7              epel7                
globus-gsi-callback.x86_64          5.8-1.el7              epel7                
globus-gsi-callback-devel.x86_64    5.8-1.el7              epel7                
globus-gsi-callback-doc.noarch      5.8-1.el7              epel7                
globus-gsi-cert-utils.x86_64        9.12-1.el7             epel7                
globus-gsi-cert-utils-devel.x86_64  9.12-1.el7             epel7                
globus-gsi-cert-utils-doc.noarch    9.12-1.el7             epel7                
globus-gsi-cert-utils-progs.noarch  9.12-1.el7             epel7                
globus-gsi-credential.x86_64        7.9-1.el7              epel7                
globus-gsi-credential-devel.x86_64  7.9-1.el7              epel7                
globus-gsi-credential-doc.noarch    7.9-1.el7              epel7                
globus-gsi-openssl-error.x86_64     3.5-2.el7              epel7                
globus-gsi-openssl-error-devel.x86_64
                                    3.5-2.el7              epel7                
globus-gsi-openssl-error-doc.noarch 3.5-2.el7              epel7                
globus-gsi-proxy-core.x86_64        7.9-1.el7              epel7                
globus-gsi-proxy-core-devel.x86_64  7.9-1.el7              epel7                
globus-gsi-proxy-core-doc.noarch    7.9-1.el7              epel7                
globus-gsi-proxy-ssl.x86_64         5.8-1.el7              epel7                
globus-gsi-proxy-ssl-devel.x86_64   5.8-1.el7              epel7                
globus-gsi-proxy-ssl-doc.noarch     5.8-1.el7              epel7                
globus-gsi-sysconfig.x86_64         6.9-1.el7              epel7                
globus-gsi-sysconfig-devel.x86_64   6.9-1.el7              epel7                
globus-gsi-sysconfig-doc.noarch     6.9-1.el7              epel7                
globus-gss-assist.x86_64            10.15-1.el7            epel7                
globus-gss-assist-devel.x86_64      10.15-1.el7            epel7                
globus-gss-assist-doc.noarch        10.15-1.el7            epel7                
globus-gss-assist-progs.noarch      10.15-1.el7            epel7                
globus-gssapi-error.x86_64          5.4-2.el7              epel7                
globus-gssapi-error-devel.x86_64    5.4-2.el7              epel7                
globus-gssapi-error-doc.noarch      5.4-2.el7              epel7                
globus-gssapi-gsi.x86_64            12.1-1.el7             epel7                
globus-gssapi-gsi-devel.x86_64      12.1-1.el7             epel7                
globus-gssapi-gsi-doc.noarch        12.1-1.el7             epel7                
globus-io.x86_64                    11.5-1.el7             epel7                
globus-io-devel.x86_64              11.5-1.el7             epel7                
globus-net-manager.x86_64           0.15-1.el7             epel7                
globus-net-manager-devel.x86_64     0.15-1.el7             epel7                
globus-net-manager-doc.noarch       0.15-1.el7             epel7                
globus-openssl-module.x86_64        4.6-2.el7              epel7                
globus-openssl-module-devel.x86_64  4.6-2.el7              epel7                
globus-openssl-module-doc.noarch    4.6-2.el7              epel7                
globus-proxy-utils.x86_64           6.15-1.el7             epel7                
globus-rsl.x86_64                   10.10-1.el7            epel7                
globus-rsl-devel.x86_64             10.10-1.el7            epel7                
globus-rsl-doc.noarch               10.10-1.el7            epel7                
globus-scheduler-event-generator.x86_64
                                    5.11-1.el7             epel7                
globus-scheduler-event-generator-devel.x86_64
                                    5.11-1.el7             epel7                
globus-scheduler-event-generator-doc.noarch
                                    5.11-1.el7             epel7                
globus-scheduler-event-generator-progs.x86_64
                                    5.11-1.el7             epel7                
globus-simple-ca.noarch             4.22-1.el7             epel7                
globus-usage.x86_64                 4.4-2.el7              epel7                
globus-usage-devel.x86_64           4.4-2.el7              epel7                
globus-xio.x86_64                   5.12-1.el7             epel7                
globus-xio-devel.x86_64             5.12-1.el7             epel7                
globus-xio-doc.noarch               5.12-1.el7             epel7                
globus-xio-gridftp-driver.x86_64    2.13-1.el7             epel7                
globus-xio-gridftp-driver-devel.x86_64
                                    2.13-1.el7             epel7                
globus-xio-gridftp-driver-doc.noarch
                                    2.13-1.el7             epel7                
